qid,pid,score
1108939.0,2846462.0,57.33091817714538
1108939.0,7577156.0,56.93139466738413
1108939.0,6669588.0,56.003875037318736
1108939.0,7724054.0,55.25927992739344
1108939.0,25753.0,54.224277198554354
1108939.0,5553585.0,54.173381870762924
1108939.0,1448805.0,53.913800406210726
1108939.0,1053672.0,53.71264948559907
1108939.0,6758075.0,52.99679131963145
1108939.0,119359.0,52.379474571487954
1108939.0,4104109.0,51.84747515057365
1108939.0,6179155.0,51.57100978651803
1108939.0,1835131.0,51.47558520400569
1108939.0,6707713.0,51.41191291671183
1108939.0,160716.0,50.935550509774
1108939.0,6273537.0,50.9034134759966
1108939.0,4036410.0,50.778315215204216
1108939.0,2044726.0,50.69481743913594
1108939.0,8027461.0,49.80238437206511
1108939.0,140444.0,49.79748232861194
1108939.0,6092801.0,49.71853780767189
1108939.0,2067951.0,49.34579084237813
1108939.0,1440639.0,49.32700806689202
1108939.0,7634011.0,49.2628537581678
1108939.0,7889053.0,49.2628537581678
1108939.0,140445.0,49.2628537581678
1108939.0,7152561.0,48.81247972658821
1108939.0,6327128.0,48.683979938211245
1108939.0,3308905.0,48.014761941407755
1108939.0,2342213.0,48.014761941407755
1108939.0,7651010.0,48.00513520981742
1108939.0,4374720.0,47.9553025543775
1108939.0,2536104.0,47.8398335886
1108939.0,4036414.0,47.727506974836146
1108939.0,6179150.0,47.69545170396901
1108939.0,6179149.0,47.611722818060954
1108939.0,3045418.0,47.53551593088105
1108939.0,8841203.0,47.53426975360307
1108939.0,7454708.0,47.04935425309286
1108939.0,4100158.0,47.01473035464372
1108939.0,7491705.0,46.9483186121425
1108939.0,1199019.0,46.82046391826991
1108939.0,6047893.0,46.786424216611024
1108939.0,3971932.0,46.75350631799459
1108939.0,7144974.0,46.740439176294934
1108939.0,3259017.0,46.44589527162499
1108939.0,8557131.0,46.37345755768355
1108939.0,6687822.0,46.36999374985649
1108939.0,4568144.0,46.28736645411511
1108939.0,4085789.0,46.11624759206246
1108939.0,7109155.0,46.1008921736434
1108939.0,7109155.0,46.1008921736434
1108939.0,7000936.0,46.06494954499857
1108939.0,6024035.0,45.951910659213084
1108939.0,6801457.0,45.951910659213084
1108939.0,5337029.0,45.951910659213084
1108939.0,2283963.0,45.951910659213084
1108939.0,6164673.0,45.83050811948222
1108939.0,7640797.0,45.77146226585208
1108939.0,7556674.0,45.760942255778886
1108939.0,920451.0,45.70400500629792
1108939.0,5291621.0,45.636535751631044
1108939.0,5443194.0,45.562181375551596
1108939.0,6843852.0,45.46169002480164
1108939.0,1569136.0,45.35777242036581
1108939.0,5837700.0,45.28186171955153
1108939.0,7417699.0,45.24791221484766
1108939.0,284799.0,45.21817197945039
1108939.0,8418430.0,45.13493724170857
1108939.0,7329468.0,45.04945319074548
1108939.0,3130232.0,45.001871163215526
1108939.0,3097883.0,44.939907566579336
1108939.0,6707716.0,44.91722708211243
1108939.0,3419835.0,44.81281889751035
1108939.0,5163856.0,44.67175298649397
1108939.0,5010667.0,44.398648138185116
1108939.0,6322431.0,44.3800689777286
